"","chr","SNPid","physPos","linkMapPos"
"Chr13_29609426","Chr13","Chr13_29609426",29609426,64.5366729622002
"Chr13_29613625","Chr13","Chr13_29613625",29613625,64.5458290843533
"Chr13_29645901","Chr13","Chr13_29645901",29645901,64.616208460065
"Chr13_29696265","Chr13","Chr13_29696265",29696265,64.7260295927438
"Chr13_29729302","Chr13","Chr13_29729302",29729302,64.798068365683
"Chr13_29764617","Chr13","Chr13_29764617",29764617,64.8750744275636
"Chr13_29785596","Chr13","Chr13_29785596",29785596,64.9208201495568
"Chr13_29829484","Chr13","Chr13_29829484",29829484,65.0165200516895
"Chr13_29922786","Chr13","Chr13_29922786",29922786,65.2199695656518
"Chr13_29936222","Chr13","Chr13_29936222",29936222,65.2492674121031
"Chr13_29963357","Chr13","Chr13_29963357",29963357,65.3084365891986
"Chr13_30000120","Chr13","Chr13_30000120",30000120,65.3886000849629
"Chr13_30075829","Chr13","Chr13_30075829",30075829,65.5536872133479
"Chr13_30125254","Chr13","Chr13_30125254",30125254,65.6614608112084
"Chr13_30149493","Chr13","Chr13_30149493",30149493,65.7143151205366
"Chr13_30266502","Chr13","Chr13_30266502",30266502,65.9694588921515
"Chr13_30334815","Chr13","Chr13_30334815",30334815,66.1184186855891
"Chr13_30457436","Chr13","Chr13_30457436",30457436,66.3857996940516
"Chr13_30484004","Chr13","Chr13_30484004",30484004,66.4437325002825
"Chr13_30501072","Chr13","Chr13_30501072",30501072,66.4809500980222
"Chr13_30504301","Chr13","Chr13_30504301",30504301,66.4879910883609
"Chr13_30507421","Chr13","Chr13_30507421",30507421,66.4947943989391
"Chr13_30512129","Chr13","Chr13_30512129",30512129,66.5050604201576
"Chr13_30578026","Chr13","Chr13_30578026",30578026,66.6487520089936
"Chr13_30667527","Chr13","Chr13_30667527",30667527,66.8439132590112
"Chr13_30715111","Chr13","Chr13_30715111",30715111,66.9476724675211
"Chr13_30793012","Chr13","Chr13_30793012",30793012,67.1175393576968
"Chr13_30857409","Chr13","Chr13_30857409",30857409,67.2579601241395
"Chr13_30904169","Chr13","Chr13_30904169",30904169,67.3599225608812
"Chr13_30927370","Chr13","Chr13_30927370",30927370,67.4105134611132
"Chr13_30945702","Chr13","Chr13_30945702",30945702,67.4504872718563
"Chr13_31038000","Chr13","Chr13_31038000",31038000,67.6517475153634
"Chr13_31084755","Chr13","Chr13_31084755",31084755,67.7536990493638
"Chr13_31118431","Chr13","Chr13_31118431",31118431,67.8271311926426
"Chr13_31128340","Chr13","Chr13_31128340",31128340,67.848738245373
"Chr13_31215875","Chr13","Chr13_31215875",31215875,68.0396125375071
"Chr13_31249297","Chr13","Chr13_31249297",31249297,68.1124908215272
"Chr13_31262833","Chr13","Chr13_31262833",31262833,68.1420067228047
"Chr13_31270537","Chr13","Chr13_31270537",31270537,68.1588056666169
"Chr13_31581166","Chr13","Chr13_31581166",31581166,68.8361471927643
"Chr13_31632723","Chr13","Chr13_31632723",31632723,68.94856971952
"Chr13_31651066","Chr13","Chr13_31651066",31651066,68.988567516294
"Chr13_31691449","Chr13","Chr13_31691449",31691449,69.0766245967676
"Chr13_31791737","Chr13","Chr13_31791737",31791737,69.2953074208898
"Chr13_32042802","Chr13","Chr13_32042802",32042802,69.8427667703459
"Chr13_32153019","Chr13","Chr13_32153019",32153019,70.0831002581638
"Chr13_32179282","Chr13","Chr13_32179282",32179282,70.1403679971747
"Chr13_32291324","Chr13","Chr13_32291324",32291324,70.3846809855712
"Chr13_32701646","Chr13","Chr13_32701646",32701646,71.2794079096248
"Chr13_33037136","Chr13","Chr13_33037136",33037136,72.0109600461195
"Chr13_33176209","Chr13","Chr13_33176209",33176209,72.3142154345922
"Chr13_33178668","Chr13","Chr13_33178668",33178668,72.319577402769
"Chr13_33277488","Chr13","Chr13_33277488",33277488,72.5350591820423
"Chr13_33771182","Chr13","Chr13_33771182",33771182,73.6115827758144
"Chr13_34511836","Chr13","Chr13_34511836",34511836,75.2266145684261
"Chr13_34939803","Chr13","Chr13_34939803",34939803,76.1598172665667
"Chr13_35493690","Chr13","Chr13_35493690",35493690,77.367594601887
"Chr13_35623002","Chr13","Chr13_35623002",35623002,77.6495656587722
"Chr13_35623076","Chr13","Chr13_35623076",35623076,77.6497270193436
"Chr13_35777905","Chr13","Chr13_35777905",35777905,77.987339126236
"Chr13_36031507","Chr13","Chr13_36031507",36031507,78.5403305266334
"Chr13_36178686","Chr13","Chr13_36178686",36178686,78.8612614393197
"Chr13_36536487","Chr13","Chr13_36536487",36536487,79.6414637880929
"Chr13_37401864","Chr13","Chr13_37401864",37401864,81.5284601016144
"Chr13_37820470","Chr13","Chr13_37820470",37820470,82.4412506874723
"Chr13_37840818","Chr13","Chr13_37840818",37840818,82.4856204835122
"Chr13_38264814","Chr13","Chr13_38264814",38264814,83.4101642245035
"Chr13_38576438","Chr13","Chr13_38576438",38576438,84.0896753961718
"Chr13_39319691","Chr13","Chr13_39319691",39319691,85.7103744337171
"Chr13_39365569","Chr13","Chr13_39365569",39365569,85.8104136268915
"Chr13_39570042","Chr13","Chr13_39570042",39570042,86.2562768717139
"Chr13_39605268","Chr13","Chr13_39605268",39605268,86.3330888647992
"Chr13_39960742","Chr13","Chr13_39960742",39960742,87.1082170777662
"Chr13_39964117","Chr13","Chr13_39964117",39964117,87.1155764281512
"Chr13_40014205","Chr13","Chr13_40014205",40014205,87.2247957295096
"Chr13_40084341","Chr13","Chr13_40084341",40084341,87.3777306624292
"Chr13_40127491","Chr13","Chr13_40127491",40127491,87.4718213199443
"Chr13_40294085","Chr13","Chr13_40294085",40294085,87.8350875771418
"Chr13_40626117","Chr13","Chr13_40626117",40626117,88.5590993777457
"Chr13_40947207","Chr13","Chr13_40947207",40947207,89.2592516192642
"Chr13_40992457","Chr13","Chr13_40992457",40992457,89.35792142813
"Chr13_41196417","Chr13","Chr13_41196417",41196417,89.8026660516939
"Chr13_41321115","Chr13","Chr13_41321115",41321115,90.0745760588971
"Chr13_41369400","Chr13","Chr13_41369400",41369400,90.1798638317388
"Chr13_41759128","Chr13","Chr13_41759128",41759128,91.0296845448801
"Chr13_42146304","Chr13","Chr13_42146304",42146304,91.8739404988562
"Chr13_42777641","Chr13","Chr13_42777641",42777641,93.250601297086
"Chr13_43158334","Chr13","Chr13_43158334",43158334,94.0807207566782
"Chr13_43876915","Chr13","Chr13_43876915",43876915,95.6476213074977
"Chr13_44405666","Chr13","Chr13_44405666",44405666,96.8005883816987
"Chr13_44877336","Chr13","Chr13_44877336",44877336,97.8290875805435
"Chr13_44905261","Chr13","Chr13_44905261",44905261,97.8899793907662
"Chr13_45459490","Chr13","Chr13_45459490",45459490,99.0985024735921
"Chr14_00183416","Chr14","Chr14_00183416",183416,0.36880649985628
"Chr14_00258324","Chr14","Chr14_00258324",258324,0.521620932974261
"Chr14_00310065","Chr14","Chr14_00310065",310065,0.627174032562522
"Chr14_00390010","Chr14","Chr14_00390010",390010,0.790264087771806
"Chr14_00548827","Chr14","Chr14_00548827",548827,1.11425524792157
"Chr14_00759864","Chr14","Chr14_00759864",759864,1.54477668117195
"Chr14_00764723","Chr14","Chr14_00764723",764723,1.55468917824196
"Chr14_01066273","Chr14","Chr14_01066273",1066273,2.16985968481972
"Chr14_01079657","Chr14","Chr14_01079657",1079657,2.1971634223758
"Chr14_01227528","Chr14","Chr14_01227528",1227528,2.49882443374427
"Chr14_01356106","Chr14","Chr14_01356106",1356106,2.76112718086666
"Chr14_01374091","Chr14","Chr14_01374091",1374091,2.7978170882147
"Chr14_01565241","Chr14","Chr14_01565241",1565241,3.18776848046255
"Chr14_01600806","Chr14","Chr14_01600806",1600806,3.26032208373377
"Chr14_01677746","Chr14","Chr14_01677746",1677746,3.41728185417348
"Chr14_01704899","Chr14","Chr14_01704899",1704899,3.47267474014631
"Chr14_01715028","Chr14","Chr14_01715028",1715028,3.49333818588043
"Chr14_01731609","Chr14","Chr14_01731609",1731609,3.52716389362232
"Chr14_01837295","Chr14","Chr14_01837295",1837295,3.7427663149726
"Chr14_01935148","Chr14","Chr14_01935148",1935148,3.94238919535779
"Chr14_02010813","Chr14","Chr14_02010813",2010813,4.09674792983037
"Chr14_02022560","Chr14","Chr14_02022560",2022560,4.12071214120749
"Chr14_02029805","Chr14","Chr14_02029805",2029805,4.13549214558539
"Chr14_02069528","Chr14","Chr14_02069528",2069528,4.21652818615176
"Chr14_02173510","Chr14","Chr14_02173510",2173510,4.42865439943303
"Chr14_02528463","Chr14","Chr14_02528463",2528463,5.15276853248327
"Chr14_02540318","Chr14","Chr14_02540318",2540318,5.17695306690701
"Chr14_02563927","Chr14","Chr14_02563927",2563927,5.22511609290533
"Chr14_02628629","Chr14","Chr14_02628629",2628629,5.35710999811705
"Chr14_02649214","Chr14","Chr14_02649214",2649214,5.39910397880982
"Chr14_02663464","Chr14","Chr14_02663464",2663464,5.42817438079534
"Chr14_02713989","Chr14","Chr14_02713989",2713989,5.53124680608083
"Chr14_02868668","Chr14","Chr14_02868668",2868668,5.84679632949964
"Chr14_02971933","Chr14","Chr14_02971933",2971933,6.0574598425547
"Chr14_02990330","Chr14","Chr14_02990330",2990330,6.09499024152506
"Chr14_03013449","Chr14","Chr14_03013449",3013449,6.14215365370072
"Chr14_03015454","Chr14","Chr14_03015454",3015454,6.14624391026079
"Chr14_03048160","Chr14","Chr14_03048160",3048160,6.21296507288103
"Chr14_03081258","Chr14","Chr14_03081258",3081258,6.28048592655939
"Chr14_03321772","Chr14","Chr14_03321772",3321772,6.7711412713415
"Chr14_03352310","Chr14","Chr14_03352310",3352310,6.83343965280352
"Chr14_03464916","Chr14","Chr14_03464916",3464916,7.06315906936361
"Chr14_03546992","Chr14","Chr14_03546992",3546992,7.23059642468736
"Chr14_03627456","Chr14","Chr14_03627456",3627456,7.39474525453738
"Chr14_03726450","Chr14","Chr14_03726450",3726450,7.59669580710962
"Chr14_03799259","Chr14","Chr14_03799259",3799259,7.74522822101584
"Chr14_03849373","Chr14","Chr14_03849373",3849373,7.84746219470723
"Chr14_03862219","Chr14","Chr14_03862219",3862219,7.8736683970866
"Chr14_03989704","Chr14","Chr14_03989704",3989704,8.13374139337599
"Chr14_04012394","Chr14","Chr14_04012394",4012394,8.18002963344977
"Chr14_04017981","Chr14","Chr14_04017981",4017981,8.1914272710563
"Chr14_04090245","Chr14","Chr14_04090245",4090245,8.33884786958834
"Chr14_04182931","Chr14","Chr14_04182931",4182931,8.52792992421499
"Chr14_04205844","Chr14","Chr14_04205844",4205844,8.5746730905795
"Chr14_04318727","Chr14","Chr14_04318727",4318727,8.80495759495362
"Chr14_04484563","Chr14","Chr14_04484563",4484563,9.14326771310594
"Chr14_04500698","Chr14","Chr14_04500698",4500698,9.17618356826638
"Chr14_04749391","Chr14","Chr14_04749391",4749391,9.68352430377407
"Chr14_04769302","Chr14","Chr14_04769302",4769302,9.72414330545363
"Chr14_04832737","Chr14","Chr14_04832737",4832737,9.8535524949239
"Chr14_05005265","Chr14","Chr14_05005265",5005265,10.2055144818543
"Chr14_05104542","Chr14","Chr14_05104542",5104542,10.4080423624098
"Chr14_05621632","Chr14","Chr14_05621632",5621632,11.4629205492654
"Chr14_05799583","Chr14","Chr14_05799583",5799583,11.8259456091759
"Chr14_05840812","Chr14","Chr14_05840812",5840812,11.9100539322258
"Chr14_05959166","Chr14","Chr14_05959166",5959166,12.1514994309341
"Chr14_06008546","Chr14","Chr14_06008546",6008546,12.2522360239197
"Chr14_06025861","Chr14","Chr14_06025861",6025861,12.2875591123674
"Chr14_06139796","Chr14","Chr14_06139796",6139796,12.5199897264179
"Chr14_06364363","Chr14","Chr14_06364363",6364363,12.978112741343
"Chr14_06376669","Chr14","Chr14_06376669",6376669,13.0032173284892
"Chr14_06632762","Chr14","Chr14_06632762",6632762,13.5256542727473
"Chr14_06677743","Chr14","Chr14_06677743",6677743,13.6174167816393
"Chr14_06904156","Chr14","Chr14_06904156",6904156,14.0793056886391
"Chr14_07122740","Chr14","Chr14_07122740",7122740,14.5252232147866
"Chr14_07154670","Chr14","Chr14_07154670",7154670,14.5903613155163
"Chr14_07298626","Chr14","Chr14_07298626",7298626,14.8840356164445
"Chr14_07320084","Chr14","Chr14_07320084",7320084,14.9278105417642
"Chr14_07321140","Chr14","Chr14_07321140",7321140,14.9299648115534
"Chr14_07426825","Chr14","Chr14_07426825",7426825,15.1455651928755
"Chr14_07716394","Chr14","Chr14_07716394",7716394,15.7362941214751
"Chr14_07769799","Chr14","Chr14_07769799",7769799,15.845241828004
"Chr14_08412336","Chr14","Chr14_08412336",8412336,17.156035433658
"Chr14_08597825","Chr14","Chr14_08597825",8597825,17.5344382262118
"Chr14_08819906","Chr14","Chr14_08819906",8819906,17.987489731008
"Chr14_08867440","Chr14","Chr14_08867440",8867440,18.0844604319189
"Chr14_08943391","Chr14","Chr14_08943391",8943391,18.2394026144594
"Chr14_09510081","Chr14","Chr14_09510081",9510081,19.3954662005066
"Chr14_09541285","Chr14","Chr14_09541285",9541285,19.4591232407562
"Chr14_09592783","Chr14","Chr14_09592783",9592783,19.5641806134895
"Chr14_09877249","Chr14","Chr14_09877249",9877249,20.144499278136
"Chr14_10079093","Chr14","Chr14_10079093",10079093,20.5562667320564
"Chr14_10147370","Chr14","Chr14_10147370",10147370,20.6955537381171
"Chr14_10200548","Chr14","Chr14_10200548",10200548,20.8040383582424
"Chr14_10842885","Chr14","Chr14_10842885",10842885,22.1144239582545
"Chr14_11459726","Chr14","Chr14_11459726",11459726,23.3727969990369
"Chr14_12666656","Chr14","Chr14_12666656",12666656,25.8349682459409
"Chr14_12692583","Chr14","Chr14_12692583",12692583,25.8878600573289
"Chr14_13332912","Chr14","Chr14_13332912",13332912,27.1941492806963
"Chr14_13584372","Chr14","Chr14_13584372",13584372,27.7071347742597
"Chr14_14237127","Chr14","Chr14_14237127",14237127,29.0387733881584
"Chr14_15193540","Chr14","Chr14_15193540",15193540,30.9898828881006
"Chr14_15583285","Chr14","Chr14_15583285",15583285,31.7849736826161
"Chr14_16766385","Chr14","Chr14_16766385",16766385,34.1985310572875
"Chr14_16775415","Chr14","Chr14_16775415",16775415,34.2169525120193
"Chr14_17852835","Chr14","Chr14_17852835",17852835,36.4149197055097
"Chr14_18356047","Chr14","Chr14_18356047",18356047,37.4414863808737
"Chr14_19222496","Chr14","Chr14_19222496",19222496,39.2090667829755
"Chr14_19895204","Chr14","Chr14_19895204",19895204,40.5814100797386
"Chr14_20554632","Chr14","Chr14_20554632",20554632,41.9266618018794
"Chr14_22194977","Chr14","Chr14_22194977",22194977,45.2730118752082
"Chr14_22632921","Chr14","Chr14_22632921",22632921,46.1664299893939
"Chr14_23525730","Chr14","Chr14_23525730",23525730,47.9877855350984
"Chr14_24164714","Chr14","Chr14_24164714",24164714,49.291330920524
"Chr14_25598040","Chr14","Chr14_25598040",25598040,52.2153563939482
"Chr14_26144841","Chr14","Chr14_26144841",26144841,53.3308458589365
"Chr14_28794944","Chr14","Chr14_28794944",28794944,58.7371307370438
"Chr14_29235118","Chr14","Chr14_29235118",29235118,59.6350981141367
"Chr14_30826782","Chr14","Chr14_30826782",30826782,62.8821375741984
"Chr14_31287543","Chr14","Chr14_31287543",31287543,63.8221030120405
"Chr14_32154511","Chr14","Chr14_32154511",32154511,65.590742188783
"Chr14_32301330","Chr14","Chr14_32301330",32301330,65.890257090475
"Chr14_32541258","Chr14","Chr14_32541258",32541258,66.3797169787264
"Chr14_32747566","Chr14","Chr14_32747566",32747566,66.800591118574
"Chr14_32901989","Chr14","Chr14_32901989",32901989,67.1156183947712
"Chr14_33130392","Chr14","Chr14_33130392",33130392,67.5815669579079
"Chr14_33220336","Chr14","Chr14_33220336",33220336,67.7650552551841
"Chr14_34176667","Chr14","Chr14_34176667",34176667,69.7159974728131
"Chr14_34984702","Chr14","Chr14_34984702",34984702,71.3644116670845
"Chr14_35984557","Chr14","Chr14_35984557",35984557,73.4041440725042
"Chr14_36842899","Chr14","Chr14_36842899",36842899,75.1551859659115
"Chr14_39126317","Chr14","Chr14_39126317",39126317,79.8134231000146
"Chr14_40318128","Chr14","Chr14_40318128",40318128,82.244751160419
"Chr14_40444764","Chr14","Chr14_40444764",40444764,82.5030921727586
"Chr14_40655324","Chr14","Chr14_40655324",40655324,82.932640512553
"Chr14_41084613","Chr14","Chr14_41084613",41084613,83.8084021825854
"Chr14_41119986","Chr14","Chr14_41119986",41119986,83.8805641004404
"Chr14_41278732","Chr14","Chr14_41278732",41278732,84.2044104185873
"Chr14_41346028","Chr14","Chr14_41346028",41346028,84.3416961569745
"Chr14_41368896","Chr14","Chr14_41368896",41368896,84.3883475220695
"Chr14_41750271","Chr14","Chr14_41750271",41750271,85.1663632804714
"Chr14_42097812","Chr14","Chr14_42097812",42097812,85.8753567244328
"Chr14_42306831","Chr14","Chr14_42306831",42306831,86.3017613807564
"Chr14_42451561","Chr14","Chr14_42451561",42451561,86.5970146635188
"Chr14_42492365","Chr14","Chr14_42492365",42492365,86.6802559745796
"Chr14_43153052","Chr14","Chr14_43153052",43153052,88.0280760922362
"Chr14_43159606","Chr14","Chr14_43159606",43159606,88.0414464371213
"Chr14_43403115","Chr14","Chr14_43403115",43403115,88.5382116663909
"Chr14_43749300","Chr14","Chr14_43749300",43749300,89.2444388321002
"Chr14_44383278","Chr14","Chr14_44383278",44383278,90.5377718363089
"Chr14_44625574","Chr14","Chr14_44625574",44625574,91.0320625113604
"Chr14_45567354","Chr14","Chr14_45567354",45567354,92.9533202785128
"Chr14_45643911","Chr14","Chr14_45643911",45643911,93.1094987181483
"Chr14_45869381","Chr14","Chr14_45869381",45869381,93.5694638785465
"Chr14_45887034","Chr14","Chr14_45887034",45887034,93.605476496529
"Chr14_45903810","Chr14","Chr14_45903810",45903810,93.6397000097717
"Chr14_46060956","Chr14","Chr14_46060956",46060956,93.9602822827834
"Chr14_46065911","Chr14","Chr14_46065911",46065911,93.9703906225615
"Chr14_46182210","Chr14","Chr14_46182210",46182210,94.2076438632993
"Chr14_46340054","Chr14","Chr14_46340054",46340054,94.5296500760012
"Chr14_46348597","Chr14","Chr14_46348597",46348597,94.5470780369951
"Chr14_46379915","Chr14","Chr14_46379915",46379915,94.6109676404605
"Chr14_46635772","Chr14","Chr14_46635772",46635772,95.1329231380612
"Chr14_46640635","Chr14","Chr14_46640635",46640635,95.142843795244
"Chr14_46681899","Chr14","Chr14_46681899",46681899,95.2270235192812
"Chr14_46697069","Chr14","Chr14_46697069",46697069,95.2579707472195
"Chr14_46741755","Chr14","Chr14_46741755",46741755,95.3491314477897
"Chr14_46804963","Chr14","Chr14_46804963",46804963,95.4780775508564
"Chr14_46812832","Chr14","Chr14_46812832",46812832,95.494130532837
"Chr14_46814147","Chr14","Chr14_46814147",46814147,95.4968131699325
"Chr14_46843479","Chr14","Chr14_46843479",46843479,95.5566512773739
"Chr14_46858110","Chr14","Chr14_46858110",46858110,95.5864989301072
"Chr14_46906116","Chr14","Chr14_46906116",46906116,95.6844325243329
"Chr14_46906849","Chr14","Chr14_46906849",46906849,95.6859278650105
"Chr14_47063313","Chr14","Chr14_47063313",47063313,96.0051188387833
"Chr14_47171142","Chr14","Chr14_47171142",47171142,96.2250930405866
"Chr14_47204580","Chr14","Chr14_47204580",47204580,96.2933075038562
"Chr14_47310431","Chr14","Chr14_47310431",47310431,96.509246529861
"Chr14_47350646","Chr14","Chr14_47350646",47350646,96.5912862643065
"Chr14_47423030","Chr14","Chr14_47423030",47423030,96.7389516662236
"Chr14_47458246","Chr14","Chr14_47458246",47458246,96.8107932996497
"Chr14_47548469","Chr14","Chr14_47548469",47548469,96.9948507647964
"Chr14_47637581","Chr14","Chr14_47637581",47637581,97.1766417586022
"Chr14_47722439","Chr14","Chr14_47722439",47722439,97.3497544724048
